Comunidades y ciudades autónomas;Sexo;País de nacimiento;Grupo quinquenal de edad;Periodo;Total
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2012S2;-11
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2012S1;-19
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2011S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2011S1;-11
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2010S2;-10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2010S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2009S2;-12
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2009S1;-13
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2008S2;50
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 45 a 49 años;2008S1;37
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2022S1;60
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2021S2;44
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2021S1;-11
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2020S2;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2020S1;26
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2019S2;77
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2019S1;69
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2018S2;57
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2018S1;46
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2017S2;47
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2017S1;15
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2016S2;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2016S1;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2015S2;-7
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2015S1;-9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2014S2;-6
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2014S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2013S2;-19
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2013S1;-25
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2012S2;-23
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2012S1;-29
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2011S2;-7
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2011S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2010S2;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2010S1;-5
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2009S2;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2009S1;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2008S2;32
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 50 a 54 años;2008S1;25
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2022S1;71
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2021S2;15
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2021S1;-25
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2020S2;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2020S1;27
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2019S2;60
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2019S1;46
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2018S2;36
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2018S1;35
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2017S2;24
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2017S1;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2016S2;26
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2016S1;14
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2015S2;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2015S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2014S2;-26
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2014S1;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2013S2;-37
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2013S1;-26
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2012S2;-16
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2012S1;-33
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2011S2;-11
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2011S1;18
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2010S2;19
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2010S1;-10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2009S2;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2009S1;7
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2008S2;11
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 55 a 59 años;2008S1;9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2022S1;32
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2021S2;34
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2021S1;-12
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2020S2;-8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2020S1;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2019S2;44
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2019S1;23
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2018S2;38
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2018S1;44
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2017S2;25
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2017S1;20
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2016S2;28
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2016S1;19
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2015S2;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2015S1;-13
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2014S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2014S1;-24
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2013S2;-13
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2013S1;-15
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2012S2;-9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2012S1;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2011S2;-18
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2011S1;-9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2010S2;-4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2010S1;-8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2009S2;6
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2009S1;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2008S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 60 a 64 años;2008S1;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2022S1;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2021S2;19
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2021S1;-6
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2020S2;-12
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2020S1;7
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2019S2;34
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2019S1;16
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2018S2;23
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2018S1;28
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2017S2;24
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2017S1;17
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2016S2;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2016S1;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2015S2;7
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2015S1;12
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2014S2;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2014S1;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2013S2;11
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2013S1;-18
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2012S2;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2012S1;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2011S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2011S1;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2010S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2010S1;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2009S2;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2009S1;-8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2008S2;-4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 65 a 69 años;2008S1;-5
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2022S1;12
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2021S2;14
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2021S1;-4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2020S2;-12
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2020S1;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2019S2;22
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2019S1;11
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2018S2;22
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2018S1;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2017S2;15
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2017S1;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2016S2;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2016S1;9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2015S2;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2015S1;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2014S2;9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2014S1;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2013S2;-11
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2013S1;-8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2012S2;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2012S1;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2011S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2011S1;5
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2010S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2010S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2009S2;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2009S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2008S2;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 70 a 74 años  ;2008S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2022S1;8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2021S2;-4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2021S1;-9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2020S2;-8
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2020S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2019S2;13
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2019S1;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2018S2;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2018S1;10
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2017S2;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2017S1;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2016S2;9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2016S1;9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2015S2;9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2015S1;6
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2014S2;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2014S1;5
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2013S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2013S1;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2012S2;-4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2012S1;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2011S2;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2011S1;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2010S2;-5
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2010S1;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2009S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2009S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2008S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 75 a 79 años  ;2008S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2022S1;22
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2021S2;-4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2021S1;-5
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2020S2;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2020S1;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2019S2;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2019S1;9
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2018S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2018S1;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2017S2;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2017S1;7
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2016S2;5
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2016S1;7
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2015S2;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2015S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2014S2;4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2014S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2013S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2013S1;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2012S2;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2012S1;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2011S2;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2011S1;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2010S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2010S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2009S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2009S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2008S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 80 a 84 años  ;2008S1;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2022S1;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2021S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2021S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2020S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2020S1;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2019S2;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2019S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2018S2;-4
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2018S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2017S2;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2017S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2016S2;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2016S1;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2015S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2015S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2014S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2014S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2013S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2013S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2012S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2012S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2011S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2011S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2010S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2010S1;-2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2009S2;-3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2009S1;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2008S2;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;De 85 a 89 años  ;2008S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2022S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2021S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2021S1;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2020S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2020S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2019S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2019S1;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2018S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2018S1;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2017S2;-1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2017S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2016S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2016S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2015S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2015S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2014S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2014S1;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2013S2;2
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2013S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2012S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2012S1;3
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2011S2;1
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2011S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2010S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2010S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2009S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2009S1;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2008S2;0
15 Navarra, Comunidad Foral de;Mujeres;Extranjero;90 y más años;2008S1;0
16 País Vasco;Hombres;Extranjero;De 0 a 4 años;2022S1;422
16 País Vasco;Hombres;Extranjero;De 0 a 4 años;2021S2;224
16 País Vasco;Hombres;Extranjero;De 0 a 4 años;2021S1;94
16 País Vasco;Hombres;Extranjero;De 0 a 4 años;2020S2;142
